Chi input:30
0 23900 fE:4.77143 dfE:0.771428 0.0803836 4
0 24000 fE:4.77143 dfE:0.771428 0.076685 4
0 24100 fE:4.77143 dfE:0.771428 0.0731567 4
0 24200 fE:4.77143 dfE:0.771428 0.0697907 4
0 24300 fE:4.77143 dfE:0.771428 0.0665795 4
0 24400 fE:4.77143 dfE:0.771428 0.0635161 4
0 24500 fE:4.77143 dfE:0.771428 0.0605937 4
0 24600 fE:4.77143 dfE:0.771428 0.0578057 4
0 24700 fE:4.77143 dfE:0.771428 0.055146 4
0 24800 fE:4.77143 dfE:0.771428 0.0526086 4
0 24900 fE:4.77143 dfE:0.771428 0.050188 4
0 25000 fE:4.77143 dfE:0.771428 0.0478788 4
0 25100 fE:4.77143 dfE:0.771428 0.0456759 4
0 25200 fE:4.77143 dfE:0.771428 0.0435743 4
0 25300 fE:4.77143 dfE:0.771428 0.0415693 4
0 25400 fE:4.77143 dfE:0.771428 0.0396567 4
0 25500 fE:4.77143 dfE:0.771428 0.037832 4
0 25600 fE:4.77143 dfE:0.771428 0.0360913 4
0 25700 fE:4.77143 dfE:0.771428 0.0344307 4
0 25800 fE:4.77143 dfE:0.771428 0.0328465 4
0 25900 fE:4.77143 dfE:0.771428 0.0313352 4
0 26000 fE:4.77143 dfE:0.771427 0.0298934 4
0 26100 fE:4.77143 dfE:0.771427 0.028518 4
0 26200 fE:4.77143 dfE:0.771427 0.0272058 4
0 26300 fE:4.77143 dfE:0.771427 0.025954 4
0 26400 fE:4.77143 dfE:0.771427 0.0247599 4
0 26500 fE:4.77143 dfE:0.771427 0.0236206 4
0 26600 fE:4.77143 dfE:0.771427 0.0225338 4
0 26700 fE:4.77143 dfE:0.771427 0.021497 4
0 26800 fE:4.77143 dfE:0.771427 0.0205079 4
0 26900 fE:4.77143 dfE:0.771427 0.0195643 4
0 27000 fE:4.77143 dfE:0.771427 0.0186641 4
0 27100 fE:4.77143 dfE:0.771427 0.0178053 4
0 27200 fE:4.77143 dfE:0.771427 0.0169861 4
0 27300 fE:4.77143 dfE:0.771427 0.0162045 4
0 27400 fE:4.77143 dfE:0.771427 0.0154589 4
0 27500 fE:4.77143 dfE:0.771427 0.0147476 4
0 27600 fE:4.77143 dfE:0.771427 0.0140691 4
0 27700 fE:4.77143 dfE:0.771427 0.0134217 4
0 27800 fE:4.77143 dfE:0.771427 0.0128042 4
0 27900 fE:4.77143 dfE:0.771427 0.012215 4
0 28000 fE:4.77143 dfE:0.771427 0.011653 4
0 28100 fE:4.77143 dfE:0.771427 0.0111168 4
0 28200 fE:4.77143 dfE:0.771427 0.0106053 4
0 28300 fE:4.77143 dfE:0.771427 0.0101174 4
0 28400 fE:4.77143 dfE:0.771427 0.00965185 4
0 28500 fE:4.77143 dfE:0.771427 0.00920776 4
0 28600 fE:4.77143 dfE:0.771427 0.00878409 4
0 28700 fE:4.77143 dfE:0.771427 0.00837992 4
0 28800 fE:4.77143 dfE:0.771427 0.00799435 4
0 28900 fE:4.77143 dfE:0.771427 0.00762652 4
0 29000 fE:4.77143 dfE:0.771427 0.00727561 4
0 29100 fE:4.77143 dfE:0.771427 0.00694085 4
0 29200 fE:4.77143 dfE:0.771427 0.00662149 4
0 29300 fE:4.77143 dfE:0.771427 0.00631682 4
0 29400 fE:4.77143 dfE:0.771427 0.00602617 4
0 29500 fE:4.77143 dfE:0.771427 0.0057489 4
0 29600 fE:4.77143 dfE:0.771427 0.00548438 4
0 29700 fE:4.77143 dfE:0.771427 0.00523204 4
0 29800 fE:4.77143 dfE:0.771427 0.0049913 4
0 29900 fE:4.77143 dfE:0.771427 0.00476165 4
0 30000 fE:4.77143 dfE:0.771427 0.00454255 4
0 30100 fE:4.77143 dfE:0.771427 0.00433355 4
0 30200 fE:4.77143 dfE:0.771427 0.00413415 4
0 30300 fE:4.77143 dfE:0.771427 0.00394393 4
0 30400 fE:4.77143 dfE:0.771427 0.00376247 4
0 30500 fE:4.77143 dfE:0.771427 0.00358935 4
0 30600 fE:4.77143 dfE:0.771427 0.0034242 4
0 30700 fE:4.77143 dfE:0.771427 0.00326664 4
0 30800 fE:4.77143 dfE:0.771427 0.00311634 4
0 30900 fE:4.77143 dfE:0.771427 0.00297295 4
0 31000 fE:4.77143 dfE:0.771427 0.00283616 4
0 31100 fE:4.77143 dfE:0.771427 0.00270567 4
0 31200 fE:4.77143 dfE:0.771427 0.00258117 4
0 31300 fE:4.77143 dfE:0.771427 0.00246241 4
0 31400 fE:4.77143 dfE:0.771427 0.00234911 4
0 31500 fE:4.77143 dfE:0.771427 0.00224102 4
0 31600 fE:4.77143 dfE:0.771427 0.00213791 4
0 31700 fE:4.77143 dfE:0.771427 0.00203954 4
0 31800 fE:4.77143 dfE:0.771427 0.0019457 4
0 31900 fE:4.77143 dfE:0.771427 0.00185617 4
0 32000 fE:4.77143 dfE:0.771427 0.00177077 4
0 32100 fE:4.77143 dfE:0.771427 0.00168929 4
0 32200 fE:4.77143 dfE:0.771427 0.00161157 4
0 32300 fE:4.77143 dfE:0.771427 0.00153741 4
0 32400 fE:4.77143 dfE:0.771427 0.00146668 4
0 32500 fE:4.77143 dfE:0.771427 0.00139919 4
0 32600 fE:4.77143 dfE:0.771427 0.00133481 4
0 32700 fE:4.77143 dfE:0.771427 0.0012734 4
0 32800 fE:4.77143 dfE:0.771427 0.0012148 4
0 32900 fE:4.77143 dfE:0.771427 0.00115891 4
0 33000 fE:4.77143 dfE:0.771427 0.00110559 4
0 33100 fE:4.77143 dfE:0.771427 0.00105472 4
0 33200 fE:4.77143 dfE:0.771427 0.00100619 4
0 33300 fE:4.77143 dfE:0.771427 0.00095989 4
0 33400 fE:4.77143 dfE:0.771427 0.000915725 4
0 33500 fE:4.77143 dfE:0.771427 0.000873591 4
0 33600 fE:4.77143 dfE:0.771427 0.000833396 4
0 33700 fE:4.77143 dfE:0.771427 0.000795049 4
0 33800 fE:4.77143 dfE:0.771427 0.000758468 4
0 33900 fE:4.77143 dfE:0.771427 0.000723569 4
0 34000 fE:4.77143 dfE:0.771427 0.000690277 4
0 34100 fE:4.77143 dfE:0.771427 0.000658516 4
0 34200 fE:4.77143 dfE:0.771427 0.000628217 4
0 34300 fE:4.77143 dfE:0.771427 0.000599311 4
0 34400 fE:4.77143 dfE:0.771427 0.000571737 4
0 34500 fE:4.77143 dfE:0.771427 0.000545429 4
0 34600 fE:4.77143 dfE:0.771427 0.000520333 4
0 34700 fE:4.77143 dfE:0.771427 0.000496392 4
0 34800 fE:4.77143 dfE:0.771427 0.000473553 4
0 34900 fE:4.77143 dfE:0.771427 0.000451763 4
0 35000 fE:4.77143 dfE:0.771427 0.000430977 4
0 35100 fE:4.77143 dfE:0.771427 0.000411147 4
0 35200 fE:4.77143 dfE:0.771427 0.000392229 4
0 35300 fE:4.77143 dfE:0.771427 0.000374182 4
0 35400 fE:4.77143 dfE:0.771427 0.000356965 4
0 35500 fE:4.77143 dfE:0.771427 0.000340541 4
0 35600 fE:4.77143 dfE:0.771427 0.000324872 4
0 35700 fE:4.77143 dfE:0.771427 0.000309924 4
0 35800 fE:4.77143 dfE:0.771427 0.000295664 4
0 35900 fE:4.77143 dfE:0.771427 0.00028206 4
0 36000 fE:4.77143 dfE:0.771427 0.000269082 4
0 36100 fE:4.77143 dfE:0.771427 0.000256702 4
0 36200 fE:4.77143 dfE:0.771427 0.00024489 4
0 36300 fE:4.77143 dfE:0.771427 0.000233623 4
0 36400 fE:4.77143 dfE:0.771427 0.000222873 4
0 36500 fE:4.77143 dfE:0.771427 0.000212619 4
0 36600 fE:4.77143 dfE:0.771427 0.000202835 4
0 36700 fE:4.77143 dfE:0.771427 0.000193502 4
0 36800 fE:4.77143 dfE:0.771427 0.000184599 4
0 36900 fE:4.77143 dfE:0.771427 0.000176105 4
0 37000 fE:4.77143 dfE:0.771427 0.000168003 4
0 37100 fE:4.77143 dfE:0.771427 0.000160272 4
0 37200 fE:4.77143 dfE:0.771427 0.000152898 4
0 37300 fE:4.77143 dfE:0.771427 0.000145863 4
0 37400 fE:4.77143 dfE:0.771427 0.000139152 4
0 37500 fE:4.77143 dfE:0.771427 0.000132749 4
0 37600 fE:4.77143 dfE:0.771427 0.000126641 4
0 37700 fE:4.77143 dfE:0.771427 0.000120815 4
0 37800 fE:4.77143 dfE:0.771427 0.000115254 4
0 37900 fE:4.77143 dfE:0.771427 0.000109952 4
0 38000 fE:4.77143 dfE:0.771427 0.000104893 4
0 38100 fE:4.77143 dfE:0.771427 0.000100067 4
0 38200 fE:4.77143 dfE:0.771427 9.54636e-05 4
0 38300 fE:4.77143 dfE:0.771427 9.10702e-05 4
0 38400 fE:4.77143 dfE:0.771427 8.68798e-05 4
0 38500 fE:4.77143 dfE:0.771427 8.28823e-05 4
0 38600 fE:4.77143 dfE:0.771427 7.90686e-05 4
0 38700 fE:4.77143 dfE:0.771427 7.54304e-05 4
0 38800 fE:4.77143 dfE:0.771427 7.19601e-05 4
0 38900 fE:4.77143 dfE:0.771427 6.86501e-05 4
0 39000 fE:4.77143 dfE:0.771427 6.54899e-05 4
0 39100 fE:4.77143 dfE:0.771427 6.24777e-05 4
0 39200 fE:4.77143 dfE:0.771427 5.96027e-05 4
0 39300 fE:4.77143 dfE:0.771427 5.68602e-05 4
0 39400 fE:4.77143 dfE:0.771427 5.42434e-05 4
0 39500 fE:4.77143 dfE:0.771427 5.17483e-05 4
